user_id,feature_name,usage_date
U0408,bill_pay,2023-06-02
U0408,mobile_deposit,2023-01-09
U0409,budget_tracker,2022-12-02
U0409,bill_pay,2023-06-24
U0409,referral_program,2022-10-11
U0410,referral_program,2022-05-09
U0411,debit_card,2022-08-11
U0411,budget_tracker,2022-05-25
U0411,mobile_deposit,2022-09-05
U0412,debit_card,2023-04-10
U0412,budget_tracker,2023-03-03
U0413,mobile_deposit,2022-03-05
U0414,mobile_deposit,2022-11-15
U0414,budget_tracker,2022-09-29
U0415,debit_card,2023-01-26
U0415,budget_tracker,2022-12-18
U0416,mobile_deposit,2022-05-06
U0416,budget_tracker,2022-07-14
U0416,referral_program,2022-02-21
U0417,bill_pay,2022-06-01
U0417,referral_program,2022-06-09
U0417,budget_tracker,2022-04-22
U0418,mobile_deposit,2023-04-15
U0418,referral_program,2022-11-24
U0419,bill_pay,2022-10-11
U0420,debit_card,2023-01-27
U0421,referral_program,2023-09-17
U0422,budget_tracker,2022-06-05
U0422,debit_card,2022-10-01
U0423,budget_tracker,2023-10-07
U0423,debit_card,2023-01-28
U0423,bill_pay,2023-08-23
U0424,budget_tracker,2023-05-11
U0424,referral_program,2023-08-17
U0424,mobile_deposit,2022-12-31
U0425,budget_tracker,2023-08-27
U0426,mobile_deposit,2022-06-21
U0426,bill_pay,2022-09-18
U0426,budget_tracker,2022-10-14
U0427,bill_pay,2023-04-18
U0428,budget_tracker,2022-05-19
U0428,bill_pay,2022-07-11
U0428,debit_card,2022-11-01
U0429,bill_pay,2022-08-19
U0430,debit_card,2022-11-22
U0431,referral_program,2023-02-25
U0432,bill_pay,2022-11-16
U0432,debit_card,2022-09-19
U0432,budget_tracker,2022-11-25
U0433,bill_pay,2022-12-31
U0434,bill_pay,2023-07-17
U0435,bill_pay,2023-07-28
U0435,mobile_deposit,2022-10-27
U0435,budget_tracker,2023-01-21
U0436,referral_program,2022-08-20
U0436,bill_pay,2023-01-03
U0436,mobile_deposit,2022-05-17
U0437,debit_card,2022-08-10
U0438,mobile_deposit,2023-02-26
U0438,debit_card,2023-08-27
U0439,mobile_deposit,2022-12-09
U0439,referral_program,2022-11-29
U0440,bill_pay,2022-05-19
U0440,budget_tracker,2022-09-23
U0441,referral_program,2023-06-02
U0441,debit_card,2023-07-08
U0442,referral_program,2023-05-04
U0443,referral_program,2022-11-15
U0444,mobile_deposit,2022-07-31
U0444,bill_pay,2022-12-17
U0445,debit_card,2022-08-02
U0445,mobile_deposit,2022-03-23
U0445,bill_pay,2022-10-06
U0446,bill_pay,2022-11-17
U0447,referral_program,2022-01-05
U0447,budget_tracker,2022-01-08
U0448,bill_pay,2023-06-13
U0448,debit_card,2022-12-11
U0449,debit_card,2022-11-23
U0450,debit_card,2022-05-12
U0451,bill_pay,2022-11-22
U0451,mobile_deposit,2022-06-10
U0451,budget_tracker,2022-07-02
U0452,budget_tracker,2022-12-26
U0452,mobile_deposit,2022-10-16
U0452,referral_program,2023-02-17
U0453,bill_pay,2022-11-25
U0453,debit_card,2022-03-11
U0454,mobile_deposit,2022-12-22
U0454,bill_pay,2022-07-06
U0455,mobile_deposit,2023-01-13
U0455,debit_card,2022-10-05
U0456,bill_pay,2023-01-11
U0456,mobile_deposit,2023-01-12
U0456,budget_tracker,2023-07-17
U0457,budget_tracker,2022-12-30
U0457,mobile_deposit,2022-12-18
U0458,debit_card,2023-04-07
U0458,bill_pay,2023-03-20
U0458,mobile_deposit,2022-10-26
U0459,referral_program,2022-09-05
U0460,debit_card,2023-02-14
U0460,bill_pay,2022-12-26
U0460,budget_tracker,2022-12-04
U0461,referral_program,2023-05-03
U0461,debit_card,2023-03-29
U0462,referral_program,2023-04-30
U0462,debit_card,2023-04-15
U0462,mobile_deposit,2023-02-20
U0463,referral_program,2022-12-10
U0463,bill_pay,2022-10-08
U0464,mobile_deposit,2022-09-22
U0464,debit_card,2022-07-23
U0465,mobile_deposit,2022-10-09
U0465,referral_program,2022-06-27
U0465,debit_card,2022-08-21
U0466,budget_tracker,2022-11-30
U0466,bill_pay,2022-10-22
U0466,debit_card,2023-01-19
U0467,bill_pay,2023-04-28
U0467,budget_tracker,2022-09-05
U0467,debit_card,2022-12-10
U0468,bill_pay,2022-10-28
U0468,mobile_deposit,2023-02-14
U0469,budget_tracker,2022-09-25
U0469,debit_card,2023-02-09
U0469,referral_program,2022-11-22
U0470,bill_pay,2022-10-03
U0471,bill_pay,2022-04-24
U0471,referral_program,2022-07-17
U0471,mobile_deposit,2022-08-29
U0472,bill_pay,2022-10-01
U0472,mobile_deposit,2022-04-18
U0472,referral_program,2022-11-22
U0473,debit_card,2022-12-24
U0473,budget_tracker,2022-10-12
U0473,referral_program,2022-11-03
U0474,referral_program,2022-11-12
U0475,budget_tracker,2022-08-19
U0475,referral_program,2023-03-12
U0476,bill_pay,2023-08-19
U0476,mobile_deposit,2023-02-26
U0477,mobile_deposit,2022-05-22
U0477,bill_pay,2022-02-11
U0478,debit_card,2022-06-19
U0479,referral_program,2023-01-07
U0480,budget_tracker,2022-09-28
U0480,debit_card,2023-07-07
U0480,referral_program,2023-04-12
U0481,referral_program,2022-09-30
U0481,budget_tracker,2023-01-01
U0482,debit_card,2023-02-06
U0483,referral_program,2022-09-20
U0483,budget_tracker,2022-04-06
U0483,debit_card,2022-07-06
U0484,bill_pay,2022-12-15
U0484,debit_card,2022-11-20
U0484,budget_tracker,2023-04-18
U0485,referral_program,2022-02-06
U0485,mobile_deposit,2022-05-12
U0485,bill_pay,2022-10-27
U0486,referral_program,2022-10-10
U0486,budget_tracker,2023-01-07
U0487,referral_program,2023-05-22
U0487,bill_pay,2023-06-25
U0487,debit_card,2023-03-20
U0488,debit_card,2022-07-16
U0488,referral_program,2022-08-09
U0488,bill_pay,2022-04-23
U0489,debit_card,2022-11-25
U0489,budget_tracker,2023-07-25
U0490,debit_card,2023-03-03
U0490,mobile_deposit,2022-09-17
U0491,mobile_deposit,2023-04-11
U0491,debit_card,2022-08-25
U0492,debit_card,2023-04-26
U0492,budget_tracker,2022-10-10
U0493,bill_pay,2022-11-10
U0493,referral_program,2022-06-01
U0494,budget_tracker,2022-07-21
U0494,mobile_deposit,2022-05-13
U0494,debit_card,2022-09-23
U0495,mobile_deposit,2022-10-15
U0495,debit_card,2022-12-25
U0495,referral_program,2022-11-21
U0496,referral_program,2023-06-21
U0497,budget_tracker,2022-08-25
U0497,bill_pay,2022-04-16
U0497,debit_card,2022-05-14
U0498,bill_pay,2022-04-08
U0498,debit_card,2022-04-30
U0498,budget_tracker,2022-06-20
U0499,debit_card,2023-07-03
U0500,budget_tracker,2023-03-21
